33217,Diary of a Wimpy Kid,False,en,Comedy|Family,Color Force,15000000,2010-03-19,94,0
23048,Hot Tub Time Machine,False,en,Adventure|Comedy|Science Fiction,Metro-Goldwyn-Mayer (MGM)|New Crime Productions|United Artists,36000000,2010-03-26,101,64572262
41210,The Switch,False,en,Comedy|Drama|Romance,Bona Fide Productions|Echo Films|Mandate Pictures,19000000,2010-05-11,101,49830607
38357,Morning Glory,False,en,Comedy|Drama|Romance,Bad Robot|Goldcrest Pictures,40000000,2010-01-12,102,58785180
32856,Valentine's Day,False,en,Comedy|Romance,Karz Entertainment|New Line Cinema|Rice Films,52000000,2010-02-10,125,216485654
38199,Unthinkable,False,en,Action|Adventure|Drama|Thriller,ChubbCo Film|Kimmel International|Lleju Productions|Senator Entertainment Co|Sidney Kimmel Entertainment,15000000,2010-06-14,97,0
48492,Detective Dee and the Mystery of the Phantom Flame,False,zh,Action|Adventure|Drama|Mystery,Huayi Brothers,13000000,2010-09-29,119,51723285
54551,Banana,False,en,Animation|Comedy|Family,Illumination Entertainment|Universal Pictures,0,2010-12-13,4,0
16290,Jackass 3D,False,en,Action|Comedy|Documentary,MTV Films,20000000,2010-10-15,94,0
35690,The Last Song,False,en,Drama|Family|Romance,Touchstone Pictures,0,2010-03-31,107,0
44603,Hereafter,False,en,Drama|Fantasy,"Amblin Entertainment|Kennedy/Marshall Company, The|Malpaso Productions|Warner Bros.",50000000,2010-10-15,129,105197635
22894,Legion,False,en,Horror,Bold Films,26000000,2010-01-21,100,67918658
47626,Legend of the BoneKnapper Dragon,False,en,Animation|Fantasy|TV Movie,DreamWorks Animation,0,2010-10-15,16,0
44147,Wild Target,False,en,Action|Comedy,Cinema Four|CinemaNX|Isle of Man Film|Magic Light Pictures|Matador Pictures|Regent Capital,8000000,2010-04-08,98,3453043
38408,Life as We Know It,False,en,Comedy|Drama|Romance,Gold Circle Films|Josephson Entertainment|Village Roadshow Pictures Asia,38000000,2010-10-08,115,105610124
42297,Burlesque,False,en,Drama|Romance,Bedford Falls Productions,55000000,2010-11-23,119,89519773
40619,Day & Night,False,en,Adventure|Animation|Comedy|Family|Fantasy,Pixar Animation Studios,0,2010-06-17,6,0
33909,Wall Street: Money Never Sleeps,False,en,Crime|Drama,Dune Entertainment|Dune Entertainment III|Edward R. Pressman Film|Twentieth Century Fox Film Corporation,70000000,2010-09-02,133,134748021
43209,Ong Bak 3,False,th,Action|Adventure|History,Lyara Films,0,2010-05-05,95,2340363
58496,Senna,False,en,Documentary,Midfield Films|StudioCanal|Universal Pictures|Working Title Films,0,2010-10-07,106,8212430
45094,Conviction,False,en,Drama,20th Century Fox,12500000,2010-09-11,107,6732980
