30017,Close-Up,False,fa,Crime|Documentary|Drama|Foreign,Kanoon|The Institute for the Intellectual Development of Children & Young Adults,0,1990-05-09,98,0
41821,Ju Dou,False,zh,Drama|Mystery|Romance,China Film Co-Production Corporation,0,1990-04-21,95,0
203574,1990 FIFA World Cup Official Film: Soccer Shoot-Out,False,en,Documentary,,0,1990-06-25,0,0
22189,Havana,False,en,Drama|Romance,Mirage Films|Universal Pictures,40000000,1990-12-11,144,9243140
3101,I Love You to Death,False,en,Action|Comedy|Crime,TriStar Pictures,0,1990-04-06,94,0
17009,Jetsons: The Movie,False,en,Animation|Comedy|Family|Science Fiction,Hanna-Barbera Productions|Universal Studios,0,1990-06-06,82,20
6444,Auntie Danielle,False,en,Comedy|Drama,Sofimage,0,1990-04-04,111,0
51763,The Long Walk Home,False,en,Drama|History,Miramax Films,0,1990-12-21,97,0
267586,The Royal Hunt,False,en,Drama|History|Romance,Filmové Studio Barrandov|Lenfilm,0,1990-06-06,134,0
54768,Zapped Again!,False,en,Comedy,Incorporated Television Company (ITC)|Part II Productions,0,1990-04-14,96,0
13759,The Nutcracker Prince,False,en,Animation|Family,,0,1990-01-01,75,0
108553,Sibling Rivalry,False,en,Comedy|Romance,Castle Rock Entertainment|Columbia Pictures|Nelson Entertainment,0,1990-10-26,87,0
209674,Next Door,False,en,Animation,Pixar Animation Studios,0,1990-01-01,3,0
282898,Volevo i pantaloni,False,it,,,0,1990-03-20,,0
36094,Stanley & Iris,False,en,Drama|Romance,Metro-Goldwyn-Mayer (MGM)|Star Partners II Ltd.,0,1990-02-09,104,0
41003,White Palace,False,en,Drama|Romance,Universal Pictures,0,1990-10-19,103,17487531
22414,Postcards from the Edge,False,en,Comedy|Drama,Columbia Pictures,0,1990-09-12,101,0
87628,A Ghost in Monte Carlo,False,en,History|Romance,,0,1990-01-01,90,0
16094,House Party,False,en,Comedy|Drama,New Line Cinema,2500000,1990-03-09,100,26386000
41823,Mo' Better Blues,False,en,Drama|Romance,Universal Pictures,10000000,1990-08-03,129,16153593
24558,Loose Cannons,False,en,Action|Comedy|Crime|Mystery|Thriller,TriStar Pictures,0,1990-02-09,94,0
45447,She Shoots Straight,False,en,Action|Crime|Foreign,,0,1990-01-01,87,0
6470,Fire Birds,False,en,Action|Adventure,Nova International Films|Touchstone Pictures,22000000,1990-05-25,85,0
230839,Return Engagement,False,cn,Action|Crime|Drama|Foreign,,0,1990-03-17,0,0
1785,May Fools,False,fr,Comedy|Romance,Ellepi Films,0,1990-01-24,107,0
